,winery,wine,year,rating,num_reviews,country,region,type,body,acidity,price_predicted
3903,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,26.398036254435056
3904,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,37.683862676448825
3905,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,33.23930093253034
3906,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,27.771204323002394
3907,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,14.95831362278841
3908,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,23.39055889341671
3909,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,45.1479791047318
3910,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,38.967609098088815
3911,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,28.888566091478197
3912,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,22.46521225784909
3913,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,29.205909709583466
3914,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,33.263402941481445
3915,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,41.04865769823732
3916,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,15.734183771127846
3917,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,16.696750100132476
3918,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,25.058587951233903
3919,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,41.02553701916531
3920,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,45.1479791047318
3921,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,32.882915015672324
3922,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,14.903189331898375
3923,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,6.800353688315909
3924,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,15.536321240444522
3925,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,33.677623023062324
3926,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,26.398036254435056
3927,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,37.683862676448825
3928,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,33.23930093253034
3929,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,27.771204323002394
3930,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,14.95831362278841
3931,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,23.39055889341671
3932,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,45.1479791047318
3933,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,38.967609098088815
3934,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,28.888566091478197
3935,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,22.46521225784909
3936,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,29.205909709583466
3937,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,33.263402941481445
3938,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,41.04865769823732
3939,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,15.734183771127846
3940,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,16.696750100132476
3941,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,25.058587951233903
3942,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,41.02553701916531
3943,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,45.1479791047318
3944,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,32.882915015672324
3945,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,14.903189331898375
3946,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,6.800353688315909
3947,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,15.536321240444522
3948,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.677623023062324
3949,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,26.398036254435056
3950,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,37.683862676448825
3951,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,33.23930093253034
3952,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,27.771204323002394
3953,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,14.95831362278841
3954,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,23.39055889341671
3955,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,45.1479791047318
3956,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,38.967609098088815
3957,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,28.888566091478197
3958,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,22.46521225784909
3959,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,29.205909709583466
3960,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,33.263402941481445
3961,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,41.04865769823732
3962,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,15.734183771127846
3963,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,16.696750100132476
3964,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,25.058587951233903
3965,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,41.02553701916531
3966,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,45.1479791047318
3967,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,32.882915015672324
3968,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,14.903189331898375
3969,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,6.800353688315909
3970,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,15.536321240444522
3971,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,33.677623023062324
3972,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,26.398036254435056
3973,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,37.683862676448825
3974,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,33.23930093253034
3975,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,27.771204323002394
3976,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,14.95831362278841
3977,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,23.39055889341671
3978,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,45.1479791047318
3979,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,38.967609098088815
3980,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,28.888566091478197
3981,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,22.46521225784909
3982,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,29.205909709583466
3983,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.263402941481445
3984,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,41.04865769823732
3985,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,15.734183771127846
3986,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,16.696750100132476
3987,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,25.058587951233903
3988,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,41.02553701916531
3989,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,45.1479791047318
3990,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,32.882915015672324
3991,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,14.903189331898375
3992,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,6.800353688315909
3993,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,15.536321240444522
3994,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,33.677623023062324
3995,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,26.398036254435056
3996,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,37.683862676448825
3997,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.23930093253034
3998,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,27.771204323002394
3999,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,14.95831362278841
4000,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,23.39055889341671
4001,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,45.1479791047318
4002,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,38.967609098088815
4003,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,28.888566091478197
4004,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,22.46521225784909
4005,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,29.205909709583466
4006,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,33.263402941481445
4007,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,41.04865769823732
4008,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,16.854720247363502
4009,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,17.817286576368133
4010,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,25.058587951233903
4011,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,39.90500054292943
4012,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,44.02744262849592
4013,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,32.882915015672324
4014,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,14.903189331898375
4015,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,6.800353688315909
4016,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,15.536321240444522
4017,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,33.677623023062324
4018,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,25.27749977819917
4019,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,48.388712944236886
4020,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,33.23930093253034
4021,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,27.771204323002394
4022,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,14.95831362278841
4023,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,23.39055889341671
4024,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,44.02744262849592
4025,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,37.84707262185293
4026,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,28.888566091478197
4027,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,22.46521225784909
4028,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,29.205909709583466
4029,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,33.263402941481445
4030,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,41.04865769823732
4031,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,15.734183771127846
4032,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,16.696750100132476
4033,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,25.058587951233903
4034,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,41.02553701916531
4035,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,45.1479791047318
4036,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,32.882915015672324
4037,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,14.903189331898375
4038,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,6.800353688315909
4039,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,15.536321240444522
4040,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,33.677623023062324
4041,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,26.398036254435056
4042,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,37.683862676448825
4043,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,33.23930093253034
4044,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,27.771204323002394
4045,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,14.95831362278841
4046,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,23.39055889341671
4047,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,45.1479791047318
4048,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,38.967609098088815
4049,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,28.888566091478197
4050,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,22.46521225784909
4051,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,29.205909709583466
4052,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,33.263402941481445
4053,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,41.04865769823732
4054,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,15.734183771127846
4055,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,16.696750100132476
4056,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,25.058587951233903
4057,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,41.02553701916531
4058,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,45.1479791047318
4059,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,32.882915015672324
4060,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,14.903189331898375
4061,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,6.800353688315909
4062,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,15.536321240444522
4063,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,33.677623023062324
4064,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,26.398036254435056
4065,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,37.683862676448825
4066,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,33.23930093253034
4067,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,27.771204323002394
4068,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,14.95831362278841
4069,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,23.39055889341671
4070,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,45.1479791047318
4071,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,38.967609098088815
4072,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,28.888566091478197
4073,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,22.46521225784909
4074,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,29.205909709583466
4075,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,33.263402941481445
4076,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,41.04865769823732
4077,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,16.854720247363502
4078,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,17.817286576368133
4079,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,25.058587951233903
4080,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,39.90500054292943
4081,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,44.02744262849592
4082,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,32.882915015672324
4083,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,14.903189331898375
4084,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,6.800353688315909
4085,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,15.536321240444522
4086,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,33.677623023062324
4087,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,25.27749977819917
4088,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,48.388712944236886
4089,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,33.23930093253034
4090,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,27.771204323002394
4091,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,14.95831362278841
4092,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,23.39055889341671
4093,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,44.02744262849592
4094,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,37.84707262185293
4095,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,28.888566091478197
4096,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,22.46521225784909
4097,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,29.205909709583466
4098,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.263402941481445
4099,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,41.04865769823732
4100,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,15.734183771127846
4101,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,16.696750100132476
4102,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,25.058587951233903
4103,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,41.02553701916531
4104,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,45.1479791047318
4105,Losada,Altos de Losada,2018,4.2,415,Espana,Bierzo,Mencia,3.0,3.0,32.882915015672324
4106,Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Espana,Rias Baixas,Albarino,3.0,3.0,14.903189331898375
4107,La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,6.800353688315909
4108,Bodegas La Horra,Corimbo I,2015,4.2,412,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,15.536321240444522
4109,Vina Pedrosa,Gran Reserva,2011,4.2,410,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.677623023062324
4110,Campillo,Gran Reserva Rioja,2012,4.2,410,Espana,Rioja,Rioja Red,4.0,3.0,26.398036254435056
4111,Ramon do Casar,Treixadura,2020,4.2,407,Espana,Ribeiro,unknown,4.0,3.0,37.683862676448825
4112,Lustau,Candela Cream Dulce Sweet,2017,4.2,405,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,33.23930093253034
4113,Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Espana,Priorato,Priorat Red,4.0,3.0,27.771204323002394
4114,Binigrau,Nounat,2020,4.2,404,Espana,Mallorca,unknown,4.0,3.0,14.95831362278841
4115,Ramon Bilbao,Mirto,2011,4.2,402,Espana,Rioja,Rioja Red,4.0,3.0,23.39055889341671
4116,Matsu,El Viejo,2019,4.2,400,Espana,Toro,Toro Red,5.0,3.0,45.1479791047318
4117,Artadi,Valdegines,2016,4.2,398,Espana,Vino de Espana,Tempranillo,4.0,2.0,38.967609098088815
4118,Contino,Rioja Graciano,2011,4.2,395,Espana,Rioja,Rioja Red,4.0,3.0,28.888566091478197
4119,Contino,Reserva,2016,4.2,392,Espana,Rioja,Rioja Red,4.0,3.0,22.46521225784909
4120,Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Espana,Priorato,Priorat Red,4.0,3.0,29.205909709583466
4121,Mustiguillo,Finca Terrerazo,2017,4.2,390,Espana,El Terrerazo,Red,4.0,3.0,33.263402941481445
4122,Matarromera,Gran Reserva,2011,4.2,389,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,41.04865769823732
4123,Sei Solo,Preludio,2016,4.2,388,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,15.734183771127846
4124,Vinedos de Paganos,El Puntido,2005,4.2,384,Espana,Rioja,Rioja Red,4.0,3.0,16.696750100132476
4125,La Vicalanda,Reserva,2015,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,25.058587951233903
4126,Enrique Mendoza,Santa Rosa,2017,4.2,420,Espana,Alicante,Red,4.0,3.0,41.02553701916531
4127,Clos Pons,Roc Nu,2011,4.2,420,Espana,Costers del Segre,Red,4.0,3.0,45.1479791047318
4128,Sierra Cantabria,Coleccion Privada,2012,4.2,420,Espana,Rioja,Rioja Red,4.0,3.0,32.882915015672324
4129,Imperial,Rioja Reserva,2004,4.2,417,Espana,Rioja,Rioja Red,4.0,3.0,14.903189331898375
